iteration,plc,namespace,ip,sensor_written_count,sensor_skipped_count,actuator_count,sensor_skipped,actuator.PLC4_PU10,actuator.PLC4_PU10.coil_index,actuator.PLC4_PU11,actuator.PLC4_PU11.coil_index,actuator.PLC4_PU8,actuator.PLC4_PU8.coil_index,sensor.PLC4_T3,sensor.PLC4_T3.md_index,sensor.PLC4_T4,sensor.PLC4_T4.md_index,tag.PU10,tag.PU11,tag.PU8,sensor.PLC9_T7,sensor.PLC9_T7.md_index,sensor.PLC8_T6,sensor.PLC8_T6.md_index,sensor.PLC7_T5,sensor.PLC7_T5.md_index,sensor.PLC3_J14,sensor.PLC3_J14.md_index,sensor.PLC3_J256,sensor.PLC3_J256.md_index,sensor.PLC3_J289,sensor.PLC3_J289.md_index,sensor.PLC3_J300,sensor.PLC3_J300.md_index,sensor.PLC3_J415,sensor.PLC3_J415.md_index,sensor.PLC3_J422,sensor.PLC3_J422.md_index,sensor.PLC3_PU4F,sensor.PLC3_PU4F.md_index,sensor.PLC3_PU5F,sensor.PLC3_PU5F.md_index,sensor.PLC3_PU6F,sensor.PLC3_PU6F.md_index,sensor.PLC3_PU7F,sensor.PLC3_PU7F.md_index,sensor.PLC3_T2,sensor.PLC3_T2.md_index,sensor.PLC3_V2F,sensor.PLC3_V2F.md_index,actuator.PLC2_PU4,actuator.PLC2_PU4.coil_index,actuator.PLC2_PU5,actuator.PLC2_PU5.coil_index,actuator.PLC2_PU6,actuator.PLC2_PU6.coil_index,actuator.PLC2_PU7,actuator.PLC2_PU7.coil_index,actuator.PLC2_V2,actuator.PLC2_V2.coil_index,sensor.PLC2_T1,sensor.PLC2_T1.md_index,tag.PU4,tag.PU5,tag.PU6,tag.PU7,tag.V2,actuator.PLC1_PU1,actuator.PLC1_PU1.coil_index,actuator.PLC1_PU2,actuator.PLC1_PU2.coil_index,sensor.PLC1_J269,sensor.PLC1_J269.md_index,sensor.PLC1_J280,sensor.PLC1_J280.md_index,sensor.PLC1_PU1F,sensor.PLC1_PU1F.md_index,sensor.PLC1_PU2F,sensor.PLC1_PU2F.md_index,tag.PU1,tag.PU2,sensor.PLC5_J302,sensor.PLC5_J302.md_index,sensor.PLC5_J306,sensor.PLC5_J306.md_index,sensor.PLC5_J307,sensor.PLC5_J307.md_index,sensor.PLC5_J317,sensor.PLC5_J317.md_index,sensor.PLC5_PU10F,sensor.PLC5_PU10F.md_index,sensor.PLC5_PU11F,sensor.PLC5_PU11F.md_index,sensor.PLC5_PU8F,sensor.PLC5_PU8F.md_index
63,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.9087853011835136,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,33.98271811520724,7,76.48869110222924,4,31.631636080343018,5,31.631636080345583,3,69.15229803325786,6,33.0827172404602,8,0.0,9,0.0,10,0.0,11,0.0,12,2.2007389261786017,1,81.26709957949174,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82026511606796,4,64.92509827404132,5,31.820265116070413,6,61.11215431422899,7,0.0,2,0.0,3,0.0,1
63,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.857333639098769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.71613882636738,5,2.9768871961978953,4,93.00458106085792,2,93.02253289065303,3,True,True,,,,,,,,,,,,,,
64,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.371572691322257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.24805958349215,3,3.655899861734383,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.03556275174958,7,76.47158857256073,4,31.68554035696179,5,31.685540356964484,3,69.09315277901324,6,33.13556187892124,8,0.0,9,0.0,10,0.0,11,0.0,12,2.272626485867889,1,81.0888453701466,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.850874143620395,4,64.89488069847933,5,31.850874143622924,6,61.05070791534672,7,0.0,2,0.0,3,0.0,1
64,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.9355608841920002,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.376506467070996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.8271159342071996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.73663081289503,5,2.976905001607319,4,92.96588096778262,2,92.98382163067846,3,True,True,,,,,,,,,,,,,,
65,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.7968982324528042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.962375783134803,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.08833531952158,7,76.45448693702447,4,31.739367777817403,5,31.739367777819872,3,69.03400399447156,6,33.188334448607065,8,0.0,9,0.0,10,0.0,11,0.0,12,2.3443563585585565,1,80.91104427307982,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.354249549295091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.301185965535396,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.75713320617215,5,2.976922817757078,4,92.92715546334196,2,92.9450849543107,3,True,True,,,,,,,,,,,,,,
65,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.881507767071135,4,64.86466321976253,5,31.881507767073575,6,60.989275520923734,7,0.0,2,0.0,3,0.0,1
65,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.230957874708665,3,3.596754273869294,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.766680535155473,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.336725071398888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.777650327379654,5,2.9769406400576957,4,92.88839635916891,2,92.90631467082446,3,True,True,,,,,,,,,,,,,,
66,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.213856166365659,3,3.5376086508326523,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,2.9892297985789327,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.2261395300028255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.14103526288931,7,76.43738652124874,4,31.793117888594857,5,31.793117888597465,3,68.97486057196674,6,33.241034393883595,8,0.0,9,0.0,10,0.0,11,0.0,12,2.4159289588996558,1,80.7337099701897,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.91216631928021,4,64.83444565368411,5,31.91216631928262,6,60.927823909058404,7,0.0,2,0.0,3,0.0,1
67,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.151363216937412,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.942848560537243,4,64.80422817594689,5,31.942848560539687,6,60.86635828000238,7,0.0,2,0.0,3,0.0,1
67,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.736462841021634,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.19366201100778,7,76.42028347927575,4,31.84679014849508,5,31.84679014849776,3,68.91572606002468,6,33.29366114390594,8,0.0,9,0.0,10,0.0,11,0.0,12,2.48734469634735,1,80.55683280366566,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.319002160040341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.79817458491165,5,2.9769584689325552,4,92.84961799320195,2,92.86752512230035,3,True,True,,,,,,,,,,,,,,
67,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.0161227367263166,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.1967544647417725,3,3.4784630568848343,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.179652756279353,3,3.419317596872702,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.0768531862787825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.301083624310138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.973554184443717,4,64.77401058293991,5,31.973554184446108,6,60.80488453875775,7,0.0,2,0.0,3,0.0,1
68,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.706245151251224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.0430543937879264,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.2462149941445,7,76.40318293219168,4,31.900384017107854,5,31.900384017110515,3,68.85657242074497,6,33.346214128941604,8,0.0,9,0.0,10,0.0,11,0.0,12,2.558603974179661,1,80.3804143831428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.81870737646595,5,2.9769762987807393,4,92.81081770352216,2,92.82871364605487,3,True,True,,,,,,,,,,,,,,
69,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.298696141062926,7,76.38608195183052,4,31.953901373763724,5,31.953901373766367,3,68.79742952783798,6,33.39869527775402,8,0.0,9,0.0,10,0.0,11,0.0,12,2.6297071895019286,1,80.20445551343869,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,4.002605718814451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.00428399695346,4,64.74379307480146,5,32.00428399695579,6,60.74340873554155,7,0.0,2,0.0,3,0.0,1
69,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.282972192693464,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.83925356095861,5,2.976994138770459,4,92.77198630526514,2,92.78987105458046,3,True,True,,,,,,,,,,,,,,
69,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.6760274641598016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.0700245663083052,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.162551053864732,3,3.3601720427955684,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.35110468991645,7,76.36897815677622,4,32.0073415213156,5,32.00734152131828,3,68.738287470959,6,33.45110382849662,8,0.0,9,0.0,10,0.0,11,0.0,12,2.700654754647246,1,80.02895378010066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.09703306142454,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.26467051973863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,3.928617220951125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.85980837367829,5,2.977011980481262,4,92.73313277922236,2,92.75100633126367,3,True,True,,,,,,,,,,,,,,
70,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.145449355229033,3,3.301026523469119,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.035037051643286,4,64.71357550781104,5,32.03503705164559,6,60.681935207466815,7,0.0,2,0.0,3,0.0,1
70,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.6458097809044716,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.40344081859419,7,76.35187826559071,4,32.060704624070986,5,32.06070462407363,3,68.67913729628307,6,33.503439959058525,8,0.0,9,0.0,10,0.0,11,0.0,12,2.7714470743658097,1,79.85390837831119,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.88037405596545,5,2.97702982469717,4,92.69425287605355,2,92.71211522554357,3,True,True,,,,,,,,,,,,,,
71,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,3.8548841915572467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.246181184028785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.06581344358682,4,64.6833580474091,5,32.06581344358915,6,60.62046732106154,7,0.0,2,0.0,3,0.0,1
71,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.615592100601873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.124079679349208,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.128347645863357,3,3.2418810475568307,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC8,ns-plc8,192.168.8.1,1,0,0,,,,,,,,,,,,,,,,,5.227506689278741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,3.781403203229587,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC7,ns-plc7,192.168.7.1,1,0,0,,,,,,,,,,,,,,,,,,,3.5853744247120716,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC1,ns-plc1,192.168.1.1,4,1,2,PLC2_T1:non-local source prefix PLC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,True,1,36.90094653645408,5,2.9770476715215572,4,92.65535428617405,2,92.67320543005654,3,True,True,,,,,,,,,,,,,,
72,PLC3,ns-plc3,192.168.3.1,12,0,0,,,,,,,,,,,,,,,,,,,,,34.45570402105648,7,76.33477712237769,4,32.11399024133151,5,32.11399024133398,3,68.61999605747715,6,33.55570316340007,8,0.0,9,0.0,10,0.0,11,0.0,12,2.842084553433793,1,79.67931930807026,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC2,ns-plc2,192.168.2.1,1,3,5,PLC3_T2:non-local source prefix PLC3 | PLC4_T3:non-local source prefix PLC4 | PLC4_T4:non-local source prefix PLC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1,False,2,False,3,False,4,True,0,3.151164223950744,4,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC4,ns-plc4,192.168.4.1,2,2,3,PLC7_T5:non-local source prefix PLC7 | PLC9_T7:non-local source prefix PLC9,False,1,False,2,False,0,5.111245945922448,3,3.1827355191577738,4,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PLC5,ns-plc5,192.168.5.1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.09661236074207,4,64.65314049296757,5,32.0966123607444,6,60.55900988108133,7,0.0,2,0.0,3,0.0,1
73,PLC9,ns-plc9,192.168.9.1,1,0,0,,,,,,,,,,,,,,,3.7081709330168167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
